Recipe_ID,Recipe_Name,Cuisine_Type,Ingredients_List,Preparation_Steps,Cooking_Time_Minutes,Difficulty_Level,User_ID,User_Preferences,User_Rating,User_Feedback,Date_Prepared,Season,Occasion,Serving_Size,Calories_Per_Serving,Allergen_Information,Cost_Per_Serving,Popularity_Score,Seasonal_Availability
R4062,Margherita Pizza,Italian,"Pizza Dough, Tomato Sauce, Mozzarella, Basil, Olive Oil",Prepare dough; Add toppings; Bake pizza.,24,Hard,U777,Vegetarian,2,Feedback 4062,2024-08-02,Summer,Party,6,478,Dairy,17.14,159,No
R4063,Beef Tacos,Mexican,"Beef, Taco Shells, Lettuce, Cheese, Tomato",Cook beef; Prepare toppings; Assemble tacos.,18,Medium,U444,None,4,Feedback 4063,2024-08-27,Winter,Lunch,5,765,None,15.01,96,No
R4064,Vegetable Stir Fry,Chinese,"Broccoli, Carrot, Bell Pepper, Soy Sauce, Garlic",Chop veggies; Stir-fry; Add sauce; Serve.,62,Easy,U509,Vegan,3,Feedback 4064,2024-07-19,Winter,Lunch,5,677,Soy,7.17,208,Yes
R4065,Vegetable Stir Fry,Chinese,"Broccoli, Carrot, Bell Pepper, Soy Sauce, Garlic",Chop veggies; Stir-fry; Add sauce; Serve.,70,Easy,U801,Vegan,1,Feedback 4065,2024-01-05,Winter,Casual,1,254,Soy,8.94,345,Yes
R4066,Chicken Curry,Indian,"Chicken, Curry Powder, Coconut Milk, Onion, Garlic",Cook chicken; Add spices; Pour coconut milk; Simmer.,68,Medium,U581,Gluten-Free,2,Feedback 4066,2024-04-26,Fall,Casual,2,783,None,7.4,379,Yes
R4067,Vegetable Stir Fry,Chinese,"Broccoli, Carrot, Bell Pepper, Soy Sauce, Garlic",Chop veggies; Stir-fry; Add sauce; Serve.,23,Easy,U705,Vegan,3,Feedback 4067,2024-07-30,Summer,Dinner,4,712,Soy,14.11,230,No
R4068,Spaghetti Bolognese,Italian,"Spaghetti, Ground Beef, Tomato Sauce, Onion, Garlic",Boil pasta; Cook beef; Add sauce; Combine.,80,Easy,U690,None,2,Feedback 4068,2024-09-10,Spring,Dinner,6,230,Gluten,16.27,466,No
R4069,Chicken Curry,Indian,"Chicken, Curry Powder, Coconut Milk, Onion, Garlic",Cook chicken; Add spices; Pour coconut milk; Simmer.,76,Medium,U587,Gluten-Free,4,Feedback 4069,2024-07-11,Spring,Lunch,2,265,None,5.13,226,No
R4070,Beef Tacos,Mexican,"Beef, Taco Shells, Lettuce, Cheese, Tomato",Cook beef; Prepare toppings; Assemble tacos.,89,Medium,U492,None,2,Feedback 4070,2024-07-04,Summer,Dinner,6,219,None,11.76,111,No
R4071,Spaghetti Bolognese,Italian,"Spaghetti, Ground Beef, Tomato Sauce, Onion, Garlic",Boil pasta; Cook beef; Add sauce; Combine.,26,Easy,U739,None,5,Feedback 4071,2024-08-25,Fall,Dinner,5,703,Gluten,16.47,232,No
R4072,Margherita Pizza,Italian,"Pizza Dough, Tomato Sauce, Mozzarella, Basil, Olive Oil",Prepare dough; Add toppings; Bake pizza.,22,Hard,U655,Vegetarian,4,Feedback 4072,2024-12-01,Fall,Casual,1,257,Dairy,10.55,350,No
R4073,Vegetable Stir Fry,Chinese,"Broccoli, Carrot, Bell Pepper, Soy Sauce, Garlic",Chop veggies; Stir-fry; Add sauce; Serve.,56,Easy,U569,Vegan,4,Feedback 4073,2024-08-21,Winter,Casual,4,544,Soy,5.15,161,Yes
R4074,Beef Tacos,Mexican,"Beef, Taco Shells, Lettuce, Cheese, Tomato",Cook beef; Prepare toppings; Assemble tacos.,53,Medium,U649,None,4,Feedback 4074,2024-03-07,Fall,Lunch,4,415,None,5.25,84,Yes
R4075,Margherita Pizza,Italian,"Pizza Dough, Tomato Sauce, Mozzarella, Basil, Olive Oil",Prepare dough; Add toppings; Bake pizza.,73,Hard,U208,Vegetarian,3,Feedback 4075,2024-04-27,Spring,Casual,3,405,Dairy,9.49,196,Yes
R4076,Spaghetti Bolognese,Italian,"Spaghetti, Ground Beef, Tomato Sauce, Onion, Garlic",Boil pasta; Cook beef; Add sauce; Combine.,59,Easy,U716,None,3,Feedback 4076,2024-11-26,Summer,Dinner,1,215,Gluten,17.63,339,Yes
R4077,Margherita Pizza,Italian,"Pizza Dough, Tomato Sauce, Mozzarella, Basil, Olive Oil",Prepare dough; Add toppings; Bake pizza.,90,Hard,U102,Vegetarian,5,Feedback 4077,2024-11-30,Summer,Lunch,1,634,Dairy,18.6,154,No
R4078,Beef Tacos,Mexican,"Beef, Taco Shells, Lettuce, Cheese, Tomato",Cook beef; Prepare toppings; Assemble tacos.,81,Medium,U248,None,4,Feedback 4078,2024-03-03,Fall,Party,5,240,None,10.88,385,No
R4079,Spaghetti Bolognese,Italian,"Spaghetti, Ground Beef, Tomato Sauce, Onion, Garlic",Boil pasta; Cook beef; Add sauce; Combine.,32,Easy,U934,None,4,Feedback 4079,2024-05-18,Fall,Lunch,1,425,Gluten,13.64,290,No
R4080,Vegetable Stir Fry,Chinese,"Broccoli, Carrot, Bell Pepper, Soy Sauce, Garlic",Chop veggies; Stir-fry; Add sauce; Serve.,24,Easy,U408,Vegan,1,Feedback 4080,2024-04-01,Winter,Lunch,1,228,Soy,15.49,278,Yes
R4081,Chicken Curry,Indian,"Chicken, Curry Powder, Coconut Milk, Onion, Garlic",Cook chicken; Add spices; Pour coconut milk; Simmer.,67,Medium,U861,Gluten-Free,1,Feedback 4081,2024-09-09,Spring,Lunch,3,331,None,17.39,208,Yes
R4082,Vegetable Stir Fry,Chinese,"Broccoli, Carrot, Bell Pepper, Soy Sauce, Garlic",Chop veggies; Stir-fry; Add sauce; Serve.,67,Easy,U685,Vegan,2,Feedback 4082,2024-09-18,Spring,Party,2,444,Soy,14.91,376,Yes
R4083,Spaghetti Bolognese,Italian,"Spaghetti, Ground Beef, Tomato Sauce, Onion, Garlic",Boil pasta; Cook beef; Add sauce; Combine.,61,Easy,U203,None,2,Feedback 4083,2024-10-13,Spring,Casual,6,705,Gluten,19.49,387,No
R4084,Vegetable Stir Fry,Chinese,"Broccoli, Carrot, Bell Pepper, Soy Sauce, Garlic",Chop veggies; Stir-fry; Add sauce; Serve.,90,Easy,U887,Vegan,5,Feedback 4084,2024-06-21,Winter,Dinner,1,307,Soy,17.02,188,Yes
R4085,Spaghetti Bolognese,Italian,"Spaghetti, Ground Beef, Tomato Sauce, Onion, Garlic",Boil pasta; Cook beef; Add sauce; Combine.,29,Easy,U339,None,1,Feedback 4085,2024-01-22,Spring,Lunch,3,581,Gluten,13.91,301,Yes
R4086,Chicken Curry,Indian,"Chicken, Curry Powder, Coconut Milk, Onion, Garlic",Cook chicken; Add spices; Pour coconut milk; Simmer.,56,Medium,U717,Gluten-Free,4,Feedback 4086,2024-01-22,Fall,Party,5,400,None,10.96,107,Yes
R4087,Beef Tacos,Mexican,"Beef, Taco Shells, Lettuce, Cheese, Tomato",Cook beef; Prepare toppings; Assemble tacos.,33,Medium,U539,None,2,Feedback 4087,2024-04-01,Summer,Party,1,724,None,6.25,147,No
R4088,Beef Tacos,Mexican,"Beef, Taco Shells, Lettuce, Cheese, Tomato",Cook beef; Prepare toppings; Assemble tacos.,76,Medium,U333,None,3,Feedback 4088,2024-11-24,Summer,Dinner,2,587,None,19.67,466,No
R4089,Chicken Curry,Indian,"Chicken, Curry Powder, Coconut Milk, Onion, Garlic",Cook chicken; Add spices; Pour coconut milk; Simmer.,58,Medium,U390,Gluten-Free,1,Feedback 4089,2024-12-04,Summer,Casual,3,451,None,10.25,305,No
R4090,Margherita Pizza,Italian,"Pizza Dough, Tomato Sauce, Mozzarella, Basil, Olive Oil",Prepare dough; Add toppings; Bake pizza.,60,Hard,U690,Vegetarian,5,Feedback 4090,2024-10-08,Fall,Dinner,5,468,Dairy,16.31,247,No
R4091,Margherita Pizza,Italian,"Pizza Dough, Tomato Sauce, Mozzarella, Basil, Olive Oil",Prepare dough; Add toppings; Bake pizza.,74,Hard,U721,Vegetarian,3,Feedback 4091,2024-01-12,Winter,Dinner,2,665,Dairy,16.08,257,No
R4092,Margherita Pizza,Italian,"Pizza Dough, Tomato Sauce, Mozzarella, Basil, Olive Oil",Prepare dough; Add toppings; Bake pizza.,67,Hard,U753,Vegetarian,5,Feedback 4092,2024-10-04,Fall,Dinner,3,725,Dairy,7.7,326,No
R4093,Beef Tacos,Mexican,"Beef, Taco Shells, Lettuce, Cheese, Tomato",Cook beef; Prepare toppings; Assemble tacos.,15,Medium,U227,None,5,Feedback 4093,2024-03-07,Winter,Casual,1,736,None,11.59,111,Yes
R4094,Margherita Pizza,Italian,"Pizza Dough, Tomato Sauce, Mozzarella, Basil, Olive Oil",Prepare dough; Add toppings; Bake pizza.,41,Hard,U736,Vegetarian,1,Feedback 4094,2024-03-31,Winter,Casual,4,234,Dairy,11.31,391,No
R4095,Vegetable Stir Fry,Chinese,"Broccoli, Carrot, Bell Pepper, Soy Sauce, Garlic",Chop veggies; Stir-fry; Add sauce; Serve.,58,Easy,U131,Vegan,1,Feedback 4095,2024-09-05,Spring,Lunch,4,554,Soy,12.54,481,No
R4096,Vegetable Stir Fry,Chinese,"Broccoli, Carrot, Bell Pepper, Soy Sauce, Garlic",Chop veggies; Stir-fry; Add sauce; Serve.,59,Easy,U365,Vegan,4,Feedback 4096,2024-01-26,Fall,Lunch,3,225,Soy,16.86,200,No
R4097,Chicken Curry,Indian,"Chicken, Curry Powder, Coconut Milk, Onion, Garlic",Cook chicken; Add spices; Pour coconut milk; Simmer.,45,Medium,U117,Gluten-Free,3,Feedback 4097,2024-08-23,Spring,Lunch,3,228,None,10.87,244,No
R4098,Margherita Pizza,Italian,"Pizza Dough, Tomato Sauce, Mozzarella, Basil, Olive Oil",Prepare dough; Add toppings; Bake pizza.,40,Hard,U121,Vegetarian,3,Feedback 4098,2024-01-30,Spring,Dinner,3,598,Dairy,8.1,149,No
R4099,Beef Tacos,Mexican,"Beef, Taco Shells, Lettuce, Cheese, Tomato",Cook beef; Prepare toppings; Assemble tacos.,79,Medium,U459,None,2,Feedback 4099,2024-02-04,Winter,Lunch,6,702,None,10.11,158,Yes
R4100,Margherita Pizza,Italian,"Pizza Dough, Tomato Sauce, Mozzarella, Basil, Olive Oil",Prepare dough; Add toppings; Bake pizza.,24,Hard,U595,Vegetarian,2,Feedback 4100,2024-12-22,Fall,Dinner,1,336,Dairy,17.32,302,Yes
R4101,Spaghetti Bolognese,Italian,"Spaghetti, Ground Beef, Tomato Sauce, Onion, Garlic",Boil pasta; Cook beef; Add sauce; Combine.,16,Easy,U338,None,4,Feedback 4101,2024-08-31,Summer,Casual,6,751,Gluten,18.92,166,No
R4102,Margherita Pizza,Italian,"Pizza Dough, Tomato Sauce, Mozzarella, Basil, Olive Oil",Prepare dough; Add toppings; Bake pizza.,22,Hard,U611,Vegetarian,3,Feedback 4102,2024-04-29,Fall,Dinner,6,695,Dairy,14.71,464,Yes
R4103,Vegetable Stir Fry,Chinese,"Broccoli, Carrot, Bell Pepper, Soy Sauce, Garlic",Chop veggies; Stir-fry; Add sauce; Serve.,60,Easy,U760,Vegan,3,Feedback 4103,2024-11-27,Fall,Party,2,396,Soy,18.27,116,Yes
R4104,Spaghetti Bolognese,Italian,"Spaghetti, Ground Beef, Tomato Sauce, Onion, Garlic",Boil pasta; Cook beef; Add sauce; Combine.,17,Easy,U741,None,1,Feedback 4104,2024-02-04,Spring,Lunch,6,472,Gluten,17.47,120,No
R4105,Spaghetti Bolognese,Italian,"Spaghetti, Ground Beef, Tomato Sauce, Onion, Garlic",Boil pasta; Cook beef; Add sauce; Combine.,34,Easy,U518,None,5,Feedback 4105,2024-01-04,Summer,Lunch,2,427,Gluten,7.08,161,No
R4106,Spaghetti Bolognese,Italian,"Spaghetti, Ground Beef, Tomato Sauce, Onion, Garlic",Boil pasta; Cook beef; Add sauce; Combine.,79,Easy,U651,None,4,Feedback 4106,2024-03-22,Winter,Dinner,4,476,Gluten,13.85,159,Yes
R4107,Chicken Curry,Indian,"Chicken, Curry Powder, Coconut Milk, Onion, Garlic",Cook chicken; Add spices; Pour coconut milk; Simmer.,20,Medium,U923,Gluten-Free,3,Feedback 4107,2024-03-21,Spring,Party,5,559,None,16.05,135,Yes
R4108,Chicken Curry,Indian,"Chicken, Curry Powder, Coconut Milk, Onion, Garlic",Cook chicken; Add spices; Pour coconut milk; Simmer.,42,Medium,U283,Gluten-Free,2,Feedback 4108,2024-05-09,Fall,Lunch,1,425,None,11.87,399,No
R4109,Margherita Pizza,Italian,"Pizza Dough, Tomato Sauce, Mozzarella, Basil, Olive Oil",Prepare dough; Add toppings; Bake pizza.,24,Hard,U856,Vegetarian,5,Feedback 4109,2024-10-08,Winter,Lunch,1,736,Dairy,12.01,482,No
R4110,Spaghetti Bolognese,Italian,"Spaghetti, Ground Beef, Tomato Sauce, Onion, Garlic",Boil pasta; Cook beef; Add sauce; Combine.,56,Easy,U165,None,1,Feedback 4110,2024-06-16,Spring,Lunch,3,397,Gluten,7.86,64,No
R4111,Margherita Pizza,Italian,"Pizza Dough, Tomato Sauce, Mozzarella, Basil, Olive Oil",Prepare dough; Add toppings; Bake pizza.,48,Hard,U168,Vegetarian,2,Feedback 4111,2024-08-02,Spring,Party,3,584,Dairy,10.63,263,Yes
R4112,Spaghetti Bolognese,Italian,"Spaghetti, Ground Beef, Tomato Sauce, Onion, Garlic",Boil pasta; Cook beef; Add sauce; Combine.,84,Easy,U500,None,2,Feedback 4112,2024-07-11,Spring,Lunch,3,379,Gluten,19.02,280,Yes
R4113,Margherita Pizza,Italian,"Pizza Dough, Tomato Sauce, Mozzarella, Basil, Olive Oil",Prepare dough; Add toppings; Bake pizza.,52,Hard,U238,Vegetarian,3,Feedback 4113,2024-07-28,Summer,Lunch,1,335,Dairy,13.21,493,Yes
R4114,Vegetable Stir Fry,Chinese,"Broccoli, Carrot, Bell Pepper, Soy Sauce, Garlic",Chop veggies; Stir-fry; Add sauce; Serve.,57,Easy,U206,Vegan,1,Feedback 4114,2024-12-09,Spring,Casual,6,443,Soy,13.74,191,No
R4115,Vegetable Stir Fry,Chinese,"Broccoli, Carrot, Bell Pepper, Soy Sauce, Garlic",Chop veggies; Stir-fry; Add sauce; Serve.,48,Easy,U666,Vegan,3,Feedback 4115,2024-03-31,Spring,Dinner,1,534,Soy,9.51,471,Yes
R4116,Spaghetti Bolognese,Italian,"Spaghetti, Ground Beef, Tomato Sauce, Onion, Garlic",Boil pasta; Cook beef; Add sauce; Combine.,74,Easy,U754,None,3,Feedback 4116,2024-09-05,Winter,Casual,5,721,Gluten,12.09,153,Yes
R4117,Spaghetti Bolognese,Italian,"Spaghetti, Ground Beef, Tomato Sauce, Onion, Garlic",Boil pasta; Cook beef; Add sauce; Combine.,55,Easy,U117,None,5,Feedback 4117,2024-07-15,Summer,Lunch,6,775,Gluten,13.13,348,Yes
R4118,Spaghetti Bolognese,Italian,"Spaghetti, Ground Beef, Tomato Sauce, Onion, Garlic",Boil pasta; Cook beef; Add sauce; Combine.,59,Easy,U310,None,4,Feedback 4118,2024-12-19,Fall,Party,5,452,Gluten,18.89,397,Yes
R4119,Beef Tacos,Mexican,"Beef, Taco Shells, Lettuce, Cheese, Tomato",Cook beef; Prepare toppings; Assemble tacos.,61,Medium,U895,None,5,Feedback 4119,2024-09-28,Spring,Casual,1,272,None,17.9,424,Yes
R4120,Spaghetti Bolognese,Italian,"Spaghetti, Ground Beef, Tomato Sauce, Onion, Garlic",Boil pasta; Cook beef; Add sauce; Combine.,37,Easy,U377,None,4,Feedback 4120,2024-08-21,Winter,Dinner,6,368,Gluten,16.65,78,Yes
R4121,Margherita Pizza,Italian,"Pizza Dough, Tomato Sauce, Mozzarella, Basil, Olive Oil",Prepare dough; Add toppings; Bake pizza.,52,Hard,U129,Vegetarian,3,Feedback 4121,2024-03-30,Fall,Dinner,1,668,Dairy,13.36,482,No
R4122,Spaghetti Bolognese,Italian,"Spaghetti, Ground Beef, Tomato Sauce, Onion, Garlic",Boil pasta; Cook beef; Add sauce; Combine.,71,Easy,U874,None,4,Feedback 4122,2024-02-21,Spring,Dinner,3,638,Gluten,12.95,489,No
R4123,Spaghetti Bolognese,Italian,"Spaghetti, Ground Beef, Tomato Sauce, Onion, Garlic",Boil pasta; Cook beef; Add sauce; Combine.,51,Easy,U716,None,5,Feedback 4123,2024-11-16,Spring,Party,6,707,Gluten,11.55,208,No
R4124,Margherita Pizza,Italian,"Pizza Dough, Tomato Sauce, Mozzarella, Basil, Olive Oil",Prepare dough; Add toppings; Bake pizza.,29,Hard,U123,Vegetarian,2,Feedback 4124,2024-11-21,Spring,Party,6,327,Dairy,13.97,284,No
R4125,Margherita Pizza,Italian,"Pizza Dough, Tomato Sauce, Mozzarella, Basil, Olive Oil",Prepare dough; Add toppings; Bake pizza.,74,Hard,U698,Vegetarian,4,Feedback 4125,2024-01-21,Summer,Dinner,3,557,Dairy,17.06,241,No
R4126,Chicken Curry,Indian,"Chicken, Curry Powder, Coconut Milk, Onion, Garlic",Cook chicken; Add spices; Pour coconut milk; Simmer.,60,Medium,U626,Gluten-Free,3,Feedback 4126,2024-07-01,Fall,Casual,4,361,None,16.45,442,No
R4127,Spaghetti Bolognese,Italian,"Spaghetti, Ground Beef, Tomato Sauce, Onion, Garlic",Boil pasta; Cook beef; Add sauce; Combine.,17,Easy,U904,None,4,Feedback 4127,2024-08-27,Fall,Casual,6,630,Gluten,10.09,190,No
R4128,Chicken Curry,Indian,"Chicken, Curry Powder, Coconut Milk, Onion, Garlic",Cook chicken; Add spices; Pour coconut milk; Simmer.,22,Medium,U855,Gluten-Free,2,Feedback 4128,2024-03-07,Fall,Casual,5,475,None,14.26,126,Yes
R4129,Spaghetti Bolognese,Italian,"Spaghetti, Ground Beef, Tomato Sauce, Onion, Garlic",Boil pasta; Cook beef; Add sauce; Combine.,39,Easy,U310,None,3,Feedback 4129,2024-01-19,Winter,Lunch,5,671,Gluten,19.57,93,Yes
R4130,Beef Tacos,Mexican,"Beef, Taco Shells, Lettuce, Cheese, Tomato",Cook beef; Prepare toppings; Assemble tacos.,40,Medium,U436,None,1,Feedback 4130,2024-11-30,Spring,Casual,3,496,None,11.62,308,No
R4131,Margherita Pizza,Italian,"Pizza Dough, Tomato Sauce, Mozzarella, Basil, Olive Oil",Prepare dough; Add toppings; Bake pizza.,43,Hard,U410,Vegetarian,2,Feedback 4131,2024-03-10,Summer,Dinner,5,234,Dairy,8.14,268,No
R4132,Margherita Pizza,Italian,"Pizza Dough, Tomato Sauce, Mozzarella, Basil, Olive Oil",Prepare dough; Add toppings; Bake pizza.,89,Hard,U972,Vegetarian,3,Feedback 4132,2024-01-01,Spring,Casual,1,709,Dairy,11.71,127,Yes
R4133,Chicken Curry,Indian,"Chicken, Curry Powder, Coconut Milk, Onion, Garlic",Cook chicken; Add spices; Pour coconut milk; Simmer.,76,Medium,U966,Gluten-Free,1,Feedback 4133,2024-11-23,Fall,Casual,3,207,None,10.86,290,Yes
R4134,Spaghetti Bolognese,Italian,"Spaghetti, Ground Beef, Tomato Sauce, Onion, Garlic",Boil pasta; Cook beef; Add sauce; Combine.,88,Easy,U954,None,5,Feedback 4134,2024-11-27,Fall,Party,6,240,Gluten,14.88,209,No
R4135,Margherita Pizza,Italian,"Pizza Dough, Tomato Sauce, Mozzarella, Basil, Olive Oil",Prepare dough; Add toppings; Bake pizza.,82,Hard,U972,Vegetarian,1,Feedback 4135,2024-03-04,Fall,Dinner,4,731,Dairy,15.34,390,No
R4136,Margherita Pizza,Italian,"Pizza Dough, Tomato Sauce, Mozzarella, Basil, Olive Oil",Prepare dough; Add toppings; Bake pizza.,46,Hard,U918,Vegetarian,4,Feedback 4136,2024-03-30,Spring,Dinner,5,579,Dairy,19.82,486,Yes
R4137,Vegetable Stir Fry,Chinese,"Broccoli, Carrot, Bell Pepper, Soy Sauce, Garlic",Chop veggies; Stir-fry; Add sauce; Serve.,68,Easy,U271,Vegan,3,Feedback 4137,2024-08-07,Fall,Casual,3,351,Soy,18.86,383,Yes
R4138,Margherita Pizza,Italian,"Pizza Dough, Tomato Sauce, Mozzarella, Basil, Olive Oil",Prepare dough; Add toppings; Bake pizza.,70,Hard,U960,Vegetarian,4,Feedback 4138,2024-07-12,Spring,Lunch,2,430,Dairy,18.99,107,Yes
R4139,Spaghetti Bolognese,Italian,"Spaghetti, Ground Beef, Tomato Sauce, Onion, Garlic",Boil pasta; Cook beef; Add sauce; Combine.,79,Easy,U763,None,4,Feedback 4139,2024-08-19,Summer,Party,6,619,Gluten,14.36,243,Yes
R4140,Vegetable Stir Fry,Chinese,"Broccoli, Carrot, Bell Pepper, Soy Sauce, Garlic",Chop veggies; Stir-fry; Add sauce; Serve.,24,Easy,U423,Vegan,3,Feedback 4140,2024-04-13,Spring,Casual,2,367,Soy,19.73,218,Yes
R4141,Beef Tacos,Mexican,"Beef, Taco Shells, Lettuce, Cheese, Tomato",Cook beef; Prepare toppings; Assemble tacos.,35,Medium,U580,None,3,Feedback 4141,2024-06-10,Summer,Casual,6,300,None,7.06,391,No
R4142,Chicken Curry,Indian,"Chicken, Curry Powder, Coconut Milk, Onion, Garlic",Cook chicken; Add spices; Pour coconut milk; Simmer.,25,Medium,U598,Gluten-Free,5,Feedback 4142,2024-08-09,Winter,Party,2,779,None,6.48,321,Yes
R4143,Chicken Curry,Indian,"Chicken, Curry Powder, Coconut Milk, Onion, Garlic",Cook chicken; Add spices; Pour coconut milk; Simmer.,44,Medium,U668,Gluten-Free,2,Feedback 4143,2024-06-05,Winter,Casual,2,331,None,8.49,473,Yes
R4144,Spaghetti Bolognese,Italian,"Spaghetti, Ground Beef, Tomato Sauce, Onion, Garlic",Boil pasta; Cook beef; Add sauce; Combine.,82,Easy,U442,None,4,Feedback 4144,2024-10-28,Fall,Lunch,5,423,Gluten,12.09,324,Yes
R4145,Spaghetti Bolognese,Italian,"Spaghetti, Ground Beef, Tomato Sauce, Onion, Garlic",Boil pasta; Cook beef; Add sauce; Combine.,25,Easy,U188,None,3,Feedback 4145,2024-06-01,Spring,Lunch,5,754,Gluten,14.02,414,No
R4146,Chicken Curry,Indian,"Chicken, Curry Powder, Coconut Milk, Onion, Garlic",Cook chicken; Add spices; Pour coconut milk; Simmer.,76,Medium,U116,Gluten-Free,2,Feedback 4146,2024-03-30,Summer,Party,1,621,None,7.03,57,No
R4147,Vegetable Stir Fry,Chinese,"Broccoli, Carrot, Bell Pepper, Soy Sauce, Garlic",Chop veggies; Stir-fry; Add sauce; Serve.,68,Easy,U460,Vegan,5,Feedback 4147,2024-02-10,Fall,Casual,4,678,Soy,10.39,493,No
R4148,Spaghetti Bolognese,Italian,"Spaghetti, Ground Beef, Tomato Sauce, Onion, Garlic",Boil pasta; Cook beef; Add sauce; Combine.,49,Easy,U424,None,1,Feedback 4148,2024-08-24,Winter,Casual,5,200,Gluten,19.08,293,No
R4149,Beef Tacos,Mexican,"Beef, Taco Shells, Lettuce, Cheese, Tomato",Cook beef; Prepare toppings; Assemble tacos.,82,Medium,U102,None,1,Feedback 4149,2024-03-14,Spring,Casual,6,566,None,17.81,356,No
R4150,Vegetable Stir Fry,Chinese,"Broccoli, Carrot, Bell Pepper, Soy Sauce, Garlic",Chop veggies; Stir-fry; Add sauce; Serve.,79,Easy,U490,Vegan,4,Feedback 4150,2024-04-18,Summer,Party,3,241,Soy,13.29,497,Yes
R4151,Chicken Curry,Indian,"Chicken, Curry Powder, Coconut Milk, Onion, Garlic",Cook chicken; Add spices; Pour coconut milk; Simmer.,50,Medium,U909,Gluten-Free,5,Feedback 4151,2024-10-21,Spring,Casual,2,697,None,6.39,338,Yes
R4152,Spaghetti Bolognese,Italian,"Spaghetti, Ground Beef, Tomato Sauce, Onion, Garlic",Boil pasta; Cook beef; Add sauce; Combine.,44,Easy,U782,None,5,Feedback 4152,2024-01-23,Summer,Party,1,494,Gluten,19.76,104,No
R4153,Beef Tacos,Mexican,"Beef, Taco Shells, Lettuce, Cheese, Tomato",Cook beef; Prepare toppings; Assemble tacos.,89,Medium,U949,None,5,Feedback 4153,2024-10-30,Spring,Casual,1,399,None,5.15,164,No
R4154,Margherita Pizza,Italian,"Pizza Dough, Tomato Sauce, Mozzarella, Basil, Olive Oil",Prepare dough; Add toppings; Bake pizza.,46,Hard,U569,Vegetarian,3,Feedback 4154,2024-07-09,Winter,Casual,3,523,Dairy,15.55,469,No
R4155,Beef Tacos,Mexican,"Beef, Taco Shells, Lettuce, Cheese, Tomato",Cook beef; Prepare toppings; Assemble tacos.,49,Medium,U726,None,4,Feedback 4155,2024-03-18,Winter,Casual,3,623,None,13.96,151,No
R4156,Beef Tacos,Mexican,"Beef, Taco Shells, Lettuce, Cheese, Tomato",Cook beef; Prepare toppings; Assemble tacos.,32,Medium,U756,None,3,Feedback 4156,2024-09-12,Summer,Lunch,1,229,None,10.05,267,No
R4157,Beef Tacos,Mexican,"Beef, Taco Shells, Lettuce, Cheese, Tomato",Cook beef; Prepare toppings; Assemble tacos.,77,Medium,U140,None,2,Feedback 4157,2024-07-12,Fall,Party,2,209,None,15.8,60,Yes
R4158,Spaghetti Bolognese,Italian,"Spaghetti, Ground Beef, Tomato Sauce, Onion, Garlic",Boil pasta; Cook beef; Add sauce; Combine.,54,Easy,U838,None,4,Feedback 4158,2024-09-30,Spring,Dinner,4,370,Gluten,14.93,440,No
R4159,Vegetable Stir Fry,Chinese,"Broccoli, Carrot, Bell Pepper, Soy Sauce, Garlic",Chop veggies; Stir-fry; Add sauce; Serve.,87,Easy,U529,Vegan,2,Feedback 4159,2024-01-12,Fall,Dinner,6,700,Soy,6.39,484,No
R4160,Chicken Curry,Indian,"Chicken, Curry Powder, Coconut Milk, Onion, Garlic",Cook chicken; Add spices; Pour coconut milk; Simmer.,87,Medium,U603,Gluten-Free,4,Feedback 4160,2024-09-17,Summer,Party,1,373,None,11.52,213,Yes
R4161,Spaghetti Bolognese,Italian,"Spaghetti, Ground Beef, Tomato Sauce, Onion, Garlic",Boil pasta; Cook beef; Add sauce; Combine.,43,Easy,U828,None,4,Feedback 4161,2024-09-21,Fall,Dinner,2,580,Gluten,17.49,438,Yes
R4162,Vegetable Stir Fry,Chinese,"Broccoli, Carrot, Bell Pepper, Soy Sauce, Garlic",Chop veggies; Stir-fry; Add sauce; Serve.,66,Easy,U617,Vegan,4,Feedback 4162,2024-02-10,Spring,Dinner,6,292,Soy,15.02,67,Yes
R4163,Beef Tacos,Mexican,"Beef, Taco Shells, Lettuce, Cheese, Tomato",Cook beef; Prepare toppings; Assemble tacos.,88,Medium,U658,None,1,Feedback 4163,2024-05-01,Summer,Dinner,2,447,None,12.65,278,Yes
R4164,Beef Tacos,Mexican,"Beef, Taco Shells, Lettuce, Cheese, Tomato",Cook beef; Prepare toppings; Assemble tacos.,15,Medium,U857,None,5,Feedback 4164,2024-03-31,Winter,Lunch,2,345,None,18.59,250,Yes
R4165,Spaghetti Bolognese,Italian,"Spaghetti, Ground Beef, Tomato Sauce, Onion, Garlic",Boil pasta; Cook beef; Add sauce; Combine.,89,Easy,U552,None,3,Feedback 4165,2024-03-29,Summer,Casual,5,217,Gluten,19.92,442,No
R4166,Beef Tacos,Mexican,"Beef, Taco Shells, Lettuce, Cheese, Tomato",Cook beef; Prepare toppings; Assemble tacos.,51,Medium,U195,None,5,Feedback 4166,2024-09-08,Winter,Party,5,540,None,11.2,225,Yes
